"","participant_id","exp_stage","image","position","response"
"139","6686247e6177b8b37bdd0463","main_trial_11","0268.jpg",1,"1"
"140","6686247e6177b8b37bdd0463","main_trial_11","0907.jpg",2,"0"
"141","6686247e6177b8b37bdd0463","main_trial_12","1017.jpg",1,"1"
"142","6686247e6177b8b37bdd0463","main_trial_12","0153.jpg",2,"0"
"143","6686247e6177b8b37bdd0463","main_trial_13","0720.jpg",1,"0"
"144","6686247e6177b8b37bdd0463","main_trial_13","0255.jpg",2,"1"
"145","6686247e6177b8b37bdd0463","main_trial_14","0390.jpg",1,"0"
"146","6686247e6177b8b37bdd0463","main_trial_14","0936.jpg",2,"1"
"147","6686247e6177b8b37bdd0463","main_trial_15","0660.jpg",1,"1"
"148","6686247e6177b8b37bdd0463","main_trial_15","0119.jpg",2,"0"
"149","6686247e6177b8b37bdd0463","main_trial_16","0479.jpg",1,"0"
"150","6686247e6177b8b37bdd0463","main_trial_16","0138.jpg",2,"1"
"151","6686247e6177b8b37bdd0463","main_trial_17","0454.jpg",1,"0"
"152","6686247e6177b8b37bdd0463","main_trial_17","0368.jpg",2,"1"
"153","6686247e6177b8b37bdd0463","main_trial_18","0469.jpg",1,"1"
"154","6686247e6177b8b37bdd0463","main_trial_18","0691.jpg",2,"0"
"155","6686247e6177b8b37bdd0463","main_trial_19","1012.jpg",1,"0"
"156","6686247e6177b8b37bdd0463","main_trial_19","0553.jpg",2,"1"
"157","6686247e6177b8b37bdd0463","main_trial_20","1040.jpg",1,"1"
"158","6686247e6177b8b37bdd0463","main_trial_20","0049.jpg",2,"0"
"159","6686247e6177b8b37bdd0463","main_trial_21","0756.jpg",2,"1"
"160","6686247e6177b8b37bdd0463","main_trial_22","0133.jpg",1,"0"
"161","6686247e6177b8b37bdd0463","main_trial_22","0602.jpg",2,"1"
"162","6686247e6177b8b37bdd0463","main_trial_23","0922.jpg",1,"1"
"163","6686247e6177b8b37bdd0463","main_trial_23","1090.jpg",2,"0"
"164","6686247e6177b8b37bdd0463","main_trial_24","0959.jpg",1,"1"
"165","6686247e6177b8b37bdd0463","main_trial_24","0400.jpg",2,"0"
"166","6686247e6177b8b37bdd0463","main_trial_25","0395.jpg",1,"0"
"167","6686247e6177b8b37bdd0463","main_trial_25","0423.jpg",2,"1"
"168","6686247e6177b8b37bdd0463","main_trial_26","0264.jpg",1,"1"
"169","6686247e6177b8b37bdd0463","main_trial_26","0627.jpg",2,"0"
"170","6686247e6177b8b37bdd0463","main_trial_27","0601.jpg",1,"1"
"171","6686247e6177b8b37bdd0463","main_trial_27","0542.jpg",2,"0"
"172","6686247e6177b8b37bdd0463","main_trial_28","0561.jpg",1,"1"
"173","6686247e6177b8b37bdd0463","main_trial_28","0137.jpg",2,"0"
"174","6686247e6177b8b37bdd0463","main_trial_29","0415.jpg",1,"0"
"175","6686247e6177b8b37bdd0463","main_trial_30","0468.jpg",2,"1"
"176","6686247e6177b8b37bdd0463","main_trial_31","0717.jpg",1,"1"
"177","6686247e6177b8b37bdd0463","main_trial_31","0100.jpg",2,"0"
"178","6686247e6177b8b37bdd0463","main_trial_32","0496.jpg",1,"1"
"179","6686247e6177b8b37bdd0463","main_trial_32","0068.jpg",2,"0"
"180","6686247e6177b8b37bdd0463","main_trial_33","1025.jpg",1,"0"
"181","6686247e6177b8b37bdd0463","main_trial_33","0714.jpg",2,"1"
"182","6686247e6177b8b37bdd0463","main_trial_34","0200.jpg",1,"1"
"183","6686247e6177b8b37bdd0463","main_trial_34","0095.jpg",2,"0"
"184","6686247e6177b8b37bdd0463","main_trial_35","0123.jpg",2,"0"
"185","6686247e6177b8b37bdd0463","main_trial_36","0144.jpg",1,"0"
"186","6686247e6177b8b37bdd0463","main_trial_36","0925.jpg",2,"1"
"187","6686247e6177b8b37bdd0463","main_trial_37","0323.jpg",1,"0"
"188","6686247e6177b8b37bdd0463","main_trial_37","0616.jpg",2,"1"
"189","6686247e6177b8b37bdd0463","main_trial_38","0911.jpg",1,"1"
"190","6686247e6177b8b37bdd0463","main_trial_39","0846.jpg",1,"1"
"191","6686247e6177b8b37bdd0463","main_trial_39","0204.jpg",2,"0"
