"","exp_stage","image11","image12","click","attn","attn_index","attn_fail","rt","participant_id"
"19076","main_trial_35","0708.jpg","0043.jpg","10",0,1,0,3087,"66b39c7bd74c2c35bdfd297c"
"19077","main_trial_36","0396.jpg","0911.jpg","01",0,1,0,1454,"66b39c7bd74c2c35bdfd297c"
"19078","main_trial_37","attn33.jpg","0410.jpg","10",1,0,0,2105,"66b39c7bd74c2c35bdfd297c"
"19079","main_trial_38","1054.jpg","1072.jpg","01",0,0,0,2653,"66b39c7bd74c2c35bdfd297c"
"19080","main_trial_39","0083.jpg","0316.jpg","01",0,1,0,1877,"66b39c7bd74c2c35bdfd297c"
"19081","main_trial_40","attn24.jpg","0968.jpg","01",1,1,0,4890,"66b39c7bd74c2c35bdfd297c"
"19082","main_trial_41","1102.jpg","attn21.jpg","01",1,0,0,2901,"66b39c7bd74c2c35bdfd297c"
"19083","main_trial_42","1103.jpg","0027.jpg","10",0,1,0,3069,"66b39c7bd74c2c35bdfd297c"
"19084","main_trial_43","0854.jpg","0342.jpg","01",0,1,0,3076,"66b39c7bd74c2c35bdfd297c"
"19085","main_trial_44","0712.jpg","0732.jpg","10",0,1,0,4471,"66b39c7bd74c2c35bdfd297c"
"19086","main_trial_45","0909.jpg","0577.jpg","01",0,1,0,2104,"66b39c7bd74c2c35bdfd297c"
"19087","main_trial_46","0554.jpg","attn23.jpg","01",1,0,0,2174,"66b39c7bd74c2c35bdfd297c"
"19088","main_trial_47","0244.jpg","0472.jpg","10",0,1,0,2591,"66b39c7bd74c2c35bdfd297c"
"19089","main_trial_48","0469.jpg","0584.jpg","10",0,0,0,2332,"66b39c7bd74c2c35bdfd297c"
"19090","main_trial_49","1007.jpg","0840.jpg","10",0,0,0,3576,"66b39c7bd74c2c35bdfd297c"
"19091","main_trial_50","0582.jpg","0671.jpg","01",0,0,0,1819,"66b39c7bd74c2c35bdfd297c"
"19092","main_trial_51","0356.jpg","0463.jpg","01",0,1,0,3902,"66b39c7bd74c2c35bdfd297c"
"19093","main_trial_52","attn08.jpg","0567.jpg","10",1,0,0,2226,"66b39c7bd74c2c35bdfd297c"
"19094","main_trial_53","0531.jpg","0278.jpg","10",0,0,0,2519,"66b39c7bd74c2c35bdfd297c"
"19095","main_trial_54","0834.jpg","0990.jpg","01",0,1,0,1867,"66b39c7bd74c2c35bdfd297c"
"19096","main_trial_55","0351.jpg","0845.jpg","10",0,0,0,4072,"66b39c7bd74c2c35bdfd297c"
"19097","main_trial_56","attn20.jpg","0626.jpg","01",1,1,0,2151,"66b39c7bd74c2c35bdfd297c"
"19098","main_trial_57","0292.jpg","0491.jpg","10",0,0,0,3922,"66b39c7bd74c2c35bdfd297c"
"19099","main_trial_58","0203.jpg","0686.jpg","01",0,0,0,2397,"66b39c7bd74c2c35bdfd297c"
"19100","main_trial_59","1056.jpg","0467.jpg","10",0,0,0,4932,"66b39c7bd74c2c35bdfd297c"
"19101","main_trial_60","0604.jpg","attn30.jpg","01",1,0,0,2843,"66b39c7bd74c2c35bdfd297c"
"19102","main_trial_61","attn03.jpg","0878.jpg","10",1,0,0,1775,"66b39c7bd74c2c35bdfd297c"
"19103","main_trial_62","0436.jpg","attn37.jpg","01",1,0,0,1344,"66b39c7bd74c2c35bdfd297c"
"19104","main_trial_63","0515.jpg","0609.jpg","01",0,1,0,3194,"66b39c7bd74c2c35bdfd297c"
"19105","main_trial_64","0646.jpg","0488.jpg","10",0,0,0,4267,"66b39c7bd74c2c35bdfd297c"
"19106","main_trial_65","0661.jpg","0532.jpg","10",0,1,0,2295,"66b39c7bd74c2c35bdfd297c"
"19107","main_trial_66","0943.jpg","0641.jpg","01",0,1,0,4227,"66b39c7bd74c2c35bdfd297c"
"19108","main_trial_67","0875.jpg","0527.jpg","01",0,0,0,2112,"66b39c7bd74c2c35bdfd297c"
"19109","main_trial_0","attn24.jpg","0534.jpg","01",1,1,0,2895,"665e0790251ba96fa62b621c"
"19110","main_trial_1","0221.jpg","0160.jpg","01",0,1,0,3695,"665e0790251ba96fa62b621c"
"19111","main_trial_2","0845.jpg","0368.jpg","10",0,0,0,5167,"665e0790251ba96fa62b621c"
"19112","main_trial_3","0041.jpg","0715.jpg","10",0,1,0,4832,"665e0790251ba96fa62b621c"
"19113","main_trial_4","0548.jpg","attn09.jpg","10",1,1,0,2911,"665e0790251ba96fa62b621c"
"19114","main_trial_5","0040.jpg","0292.jpg","01",0,1,0,9143,"665e0790251ba96fa62b621c"
"19115","main_trial_6","0258.jpg","0140.jpg","10",0,1,0,3863,"665e0790251ba96fa62b621c"
"19116","main_trial_7","0733.jpg","0278.jpg","10",0,1,0,2568,"665e0790251ba96fa62b621c"
"19117","main_trial_8","0042.jpg","0811.jpg","01",0,1,0,1519,"665e0790251ba96fa62b621c"
"19118","main_trial_9","0661.jpg","0022.jpg","10",0,0,0,1560,"665e0790251ba96fa62b621c"
"19119","main_trial_10","0261.jpg","0448.jpg","10",0,0,0,5727,"665e0790251ba96fa62b621c"
"19120","main_trial_11","0208.jpg","1009.jpg","01",0,0,0,2712,"665e0790251ba96fa62b621c"
"19121","main_trial_12","0267.jpg","attn28.jpg","10",1,1,0,2287,"665e0790251ba96fa62b621c"
"19122","main_trial_13","0866.jpg","0076.jpg","10",0,0,0,8927,"665e0790251ba96fa62b621c"
"19123","main_trial_14","0227.jpg","0629.jpg","01",0,0,0,1623,"665e0790251ba96fa62b621c"
"19124","main_trial_15","0113.jpg","0973.jpg","01",0,1,0,4617,"665e0790251ba96fa62b621c"
"19125","main_trial_16","1080.jpg","0361.jpg","01",0,0,0,3430,"665e0790251ba96fa62b621c"
"19126","main_trial_17","0856.jpg","attn23.jpg","01",1,0,0,2272,"665e0790251ba96fa62b621c"
"19127","main_trial_18","0482.jpg","0328.jpg","10",0,1,0,8216,"665e0790251ba96fa62b621c"
"19128","main_trial_19","0351.jpg","0166.jpg","10",0,1,0,1839,"665e0790251ba96fa62b621c"
"19129","main_trial_20","0930.jpg","0210.jpg","10",0,0,0,2703,"665e0790251ba96fa62b621c"
"19130","main_trial_21","0528.jpg","0046.jpg","01",0,0,0,1847,"665e0790251ba96fa62b621c"
"19131","main_trial_22","0483.jpg","attn13.jpg","10",1,1,0,2255,"665e0790251ba96fa62b621c"
"19132","main_trial_23","0070.jpg","0717.jpg","01",0,0,0,3375,"665e0790251ba96fa62b621c"
"19133","main_trial_24","0975.jpg","0585.jpg","01",0,1,0,5704,"665e0790251ba96fa62b621c"
"19134","main_trial_25","0128.jpg","0680.jpg","01",0,0,0,2815,"665e0790251ba96fa62b621c"
"19135","main_trial_26","0716.jpg","0813.jpg","01",0,0,0,2639,"665e0790251ba96fa62b621c"
"19136","main_trial_27","0809.jpg","0201.jpg","10",0,0,0,1383,"665e0790251ba96fa62b621c"
"19137","main_trial_28","0348.jpg","0679.jpg","10",0,1,0,3344,"665e0790251ba96fa62b621c"
"19138","main_trial_29","attn37.jpg","0638.jpg","10",1,0,0,2223,"665e0790251ba96fa62b621c"
"19139","main_trial_30","0039.jpg","0139.jpg","01",0,1,0,5783,"665e0790251ba96fa62b621c"
"19140","main_trial_31","0018.jpg","0400.jpg","01",0,0,0,9128,"665e0790251ba96fa62b621c"
"19141","main_trial_32","0445.jpg","0978.jpg","10",0,0,0,7679,"665e0790251ba96fa62b621c"
"19142","main_trial_33","attn49.jpg","0810.jpg","01",1,1,0,1791,"665e0790251ba96fa62b621c"
"19143","main_trial_34","0906.jpg","0049.jpg","10",0,1,0,2344,"665e0790251ba96fa62b621c"
"19144","main_trial_35","0052.jpg","0205.jpg","10",0,0,0,4327,"665e0790251ba96fa62b621c"
"19145","main_trial_36","0639.jpg","0599.jpg","01",0,1,0,6424,"665e0790251ba96fa62b621c"
"19146","main_trial_37","attn48.jpg","0860.jpg","01",1,1,0,1503,"665e0790251ba96fa62b621c"
"19147","main_trial_38","0190.jpg","0832.jpg","01",0,0,0,7560,"665e0790251ba96fa62b621c"
"19148","main_trial_39","0199.jpg","0270.jpg","01",0,1,0,3839,"665e0790251ba96fa62b621c"
"19149","main_trial_40","0111.jpg","0592.jpg","01",0,1,0,1079,"665e0790251ba96fa62b621c"
"19150","main_trial_41","0995.jpg","attn18.jpg","10",1,1,0,1711,"665e0790251ba96fa62b621c"
"19151","main_trial_42","0657.jpg","0742.jpg","10",0,0,0,2623,"665e0790251ba96fa62b621c"
"19152","main_trial_43","0919.jpg","0992.jpg","10",0,0,0,8344,"665e0790251ba96fa62b621c"
"19153","main_trial_44","attn21.jpg","0161.jpg","01",1,1,0,1695,"665e0790251ba96fa62b621c"
"19154","main_trial_45","0653.jpg","0103.jpg","10",0,0,0,1808,"665e0790251ba96fa62b621c"
"19155","main_trial_46","1020.jpg","0078.jpg","10",0,0,0,1615,"665e0790251ba96fa62b621c"
"19156","main_trial_47","0703.jpg","0135.jpg","01",0,0,0,1711,"665e0790251ba96fa62b621c"
"19157","main_trial_48","attn02.jpg","0021.jpg","01",1,1,0,1919,"665e0790251ba96fa62b621c"
"19158","main_trial_49","0982.jpg","0006.jpg","10",0,0,0,2231,"665e0790251ba96fa62b621c"
"19159","main_trial_50","1062.jpg","0628.jpg","10",0,0,0,2927,"665e0790251ba96fa62b621c"
"19160","main_trial_51","0440.jpg","1034.jpg","01",0,1,0,2304,"665e0790251ba96fa62b621c"
"19161","main_trial_52","0708.jpg","attn36.jpg","10",1,1,0,2047,"665e0790251ba96fa62b621c"
"19162","main_trial_53","attn17.jpg","0256.jpg","10",1,0,0,2304,"665e0790251ba96fa62b621c"
"19163","main_trial_54","1019.jpg","0562.jpg","01",0,1,0,4063,"665e0790251ba96fa62b621c"
"19164","main_trial_55","0676.jpg","0686.jpg","01",0,1,0,4375,"665e0790251ba96fa62b621c"
"19165","main_trial_56","0602.jpg","1016.jpg","10",0,0,0,2256,"665e0790251ba96fa62b621c"
"19166","main_trial_57","0969.jpg","0523.jpg","10",0,1,0,1679,"665e0790251ba96fa62b621c"
"19167","main_trial_58","0349.jpg","0642.jpg","10",0,0,0,4656,"665e0790251ba96fa62b621c"
"19168","main_trial_59","0658.jpg","attn30.jpg","10",1,1,0,1919,"665e0790251ba96fa62b621c"
"19169","main_trial_60","0842.jpg","0838.jpg","10",0,1,0,3999,"665e0790251ba96fa62b621c"
"19170","main_trial_61","0843.jpg","0498.jpg","01",0,0,0,2608,"665e0790251ba96fa62b621c"
"19171","main_trial_62","0251.jpg","1048.jpg","10",0,0,0,5040,"665e0790251ba96fa62b621c"
"19172","main_trial_63","0697.jpg","0879.jpg","01",0,1,0,1687,"665e0790251ba96fa62b621c"
"19173","main_trial_64","0928.jpg","0195.jpg","10",0,1,0,1336,"665e0790251ba96fa62b621c"
"19174","main_trial_65","0236.jpg","0859.jpg","01",0,0,0,1855,"665e0790251ba96fa62b621c"
"19175","main_trial_66","0249.jpg","attn11.jpg","01",1,0,0,1784,"665e0790251ba96fa62b621c"
"19176","main_trial_67","0684.jpg","1038.jpg","01",0,0,0,1696,"665e0790251ba96fa62b621c"
"19177","main_trial_0","0582.jpg","0005.jpg","10",0,1,0,8309,"66d86d4b9f361983b7c63438"
"19178","main_trial_1","0969.jpg","0225.jpg","10",0,0,0,4596,"66d86d4b9f361983b7c63438"
"19179","main_trial_2","0512.jpg","0525.jpg","10",0,1,0,4491,"66d86d4b9f361983b7c63438"
"19180","main_trial_3","0767.jpg","0757.jpg","10",0,1,0,6391,"66d86d4b9f361983b7c63438"
"19181","main_trial_4","0986.jpg","0127.jpg","10",0,1,0,3944,"66d86d4b9f361983b7c63438"
"19182","main_trial_5","attn36.jpg","1028.jpg","10",1,0,0,2526,"66d86d4b9f361983b7c63438"
"19183","main_trial_6","0457.jpg","attn03.jpg","01",1,0,0,3930,"66d86d4b9f361983b7c63438"
"19184","main_trial_7","attn09.jpg","0050.jpg","01",1,1,0,5765,"66d86d4b9f361983b7c63438"
"19185","main_trial_8","0205.jpg","0095.jpg","01",0,0,0,6173,"66d86d4b9f361983b7c63438"
"19186","main_trial_9","0941.jpg","0602.jpg","01",0,1,0,5040,"66d86d4b9f361983b7c63438"
"19187","main_trial_10","0149.jpg","1086.jpg","01",0,1,0,3727,"66d86d4b9f361983b7c63438"
"19188","main_trial_11","0024.jpg","attn38.jpg","01",1,0,0,2632,"66d86d4b9f361983b7c63438"
"19189","main_trial_12","0456.jpg","0401.jpg","01",0,0,0,6584,"66d86d4b9f361983b7c63438"
"19190","main_trial_13","0523.jpg","0927.jpg","01",0,1,0,2639,"66d86d4b9f361983b7c63438"
"19191","main_trial_14","0554.jpg","0536.jpg","01",0,1,0,2145,"66d86d4b9f361983b7c63438"
"19192","main_trial_15","0207.jpg","0354.jpg","01",0,1,0,2257,"66d86d4b9f361983b7c63438"
"19193","main_trial_16","1029.jpg","0631.jpg","01",0,1,0,2841,"66d86d4b9f361983b7c63438"
"19194","main_trial_17","0381.jpg","0002.jpg","01",0,1,0,4724,"66d86d4b9f361983b7c63438"
"19195","main_trial_18","0464.jpg","0848.jpg","10",0,0,0,2415,"66d86d4b9f361983b7c63438"
"19196","main_trial_19","1091.jpg","attn10.jpg","01",1,0,0,2330,"66d86d4b9f361983b7c63438"
"19197","main_trial_20","0079.jpg","0076.jpg","01",0,1,0,4778,"66d86d4b9f361983b7c63438"
"19198","main_trial_21","0857.jpg","0713.jpg","10",0,1,0,4093,"66d86d4b9f361983b7c63438"
"19199","main_trial_22","0916.jpg","0989.jpg","10",0,1,0,3150,"66d86d4b9f361983b7c63438"
"19200","main_trial_23","0950.jpg","0210.jpg","10",0,1,0,1877,"66d86d4b9f361983b7c63438"
"19201","main_trial_24","0896.jpg","1093.jpg","10",0,1,0,4090,"66d86d4b9f361983b7c63438"
"19202","main_trial_25","0008.jpg","0480.jpg","10",0,0,0,4118,"66d86d4b9f361983b7c63438"
"19203","main_trial_26","0964.jpg","0865.jpg","10",0,0,0,1912,"66d86d4b9f361983b7c63438"
"19204","main_trial_27","0945.jpg","attn43.jpg","10",1,1,0,3014,"66d86d4b9f361983b7c63438"
"19205","main_trial_28","1068.jpg","0162.jpg","01",0,0,0,1889,"66d86d4b9f361983b7c63438"
"19206","main_trial_29","1006.jpg","0329.jpg","01",0,0,0,1491,"66d86d4b9f361983b7c63438"
"19207","main_trial_30","0696.jpg","0098.jpg","10",0,1,0,1829,"66d86d4b9f361983b7c63438"
"19208","main_trial_31","0665.jpg","1033.jpg","10",0,0,0,3022,"66d86d4b9f361983b7c63438"
"19209","main_trial_32","0164.jpg","0931.jpg","01",0,1,0,1589,"66d86d4b9f361983b7c63438"
"19210","main_trial_33","0814.jpg","0675.jpg","01",0,1,0,1370,"66d86d4b9f361983b7c63438"
"19211","main_trial_34","attn45.jpg","0434.jpg","01",1,1,0,2610,"66d86d4b9f361983b7c63438"
"19212","main_trial_35","0833.jpg","0902.jpg","01",0,1,0,2310,"66d86d4b9f361983b7c63438"
"19213","main_trial_36","0038.jpg","0603.jpg","01",0,0,0,1529,"66d86d4b9f361983b7c63438"
"19214","main_trial_37","1035.jpg","0741.jpg","01",0,1,0,2385,"66d86d4b9f361983b7c63438"
"19215","main_trial_38","1016.jpg","0125.jpg","01",0,0,0,4139,"66d86d4b9f361983b7c63438"
"19216","main_trial_39","0252.jpg","0023.jpg","10",0,0,0,2054,"66d86d4b9f361983b7c63438"
"19217","main_trial_40","attn49.jpg","0484.jpg","01",1,1,0,3329,"66d86d4b9f361983b7c63438"
"19218","main_trial_41","0294.jpg","0874.jpg","10",0,0,0,2376,"66d86d4b9f361983b7c63438"
"19219","main_trial_42","0433.jpg","0277.jpg","10",0,0,0,1635,"66d86d4b9f361983b7c63438"
"19220","main_trial_43","1096.jpg","0028.jpg","01",0,0,0,2519,"66d86d4b9f361983b7c63438"
"19221","main_trial_44","0997.jpg","0792.jpg","10",0,0,0,2955,"66d86d4b9f361983b7c63438"
"19222","main_trial_45","1079.jpg","1020.jpg","01",0,1,0,1387,"66d86d4b9f361983b7c63438"
"19223","main_trial_46","0141.jpg","0184.jpg","01",0,1,0,2114,"66d86d4b9f361983b7c63438"
"19224","main_trial_47","attn21.jpg","0623.jpg","01",1,1,0,2458,"66d86d4b9f361983b7c63438"
"19225","main_trial_48","0918.jpg","0221.jpg","10",0,1,0,2393,"66d86d4b9f361983b7c63438"
"19226","main_trial_49","0745.jpg","0845.jpg","01",0,0,0,1957,"66d86d4b9f361983b7c63438"
"19227","main_trial_50","attn47.jpg","1025.jpg","10",1,0,0,2286,"66d86d4b9f361983b7c63438"
"19228","main_trial_51","0749.jpg","0309.jpg","10",0,0,0,3037,"66d86d4b9f361983b7c63438"
"19229","main_trial_52","0748.jpg","attn24.jpg","10",1,1,0,3179,"66d86d4b9f361983b7c63438"
"19230","main_trial_53","0320.jpg","0250.jpg","01",0,0,0,2414,"66d86d4b9f361983b7c63438"
"19231","main_trial_54","1050.jpg","0811.jpg","01",0,0,0,1574,"66d86d4b9f361983b7c63438"
"19232","main_trial_55","0313.jpg","0884.jpg","01",0,1,0,2803,"66d86d4b9f361983b7c63438"
"19233","main_trial_56","0266.jpg","attn46.jpg","10",1,1,0,2940,"66d86d4b9f361983b7c63438"
"19234","main_trial_57","0135.jpg","0726.jpg","10",0,1,0,5399,"66d86d4b9f361983b7c63438"
"19235","main_trial_58","0011.jpg","attn25.jpg","01",1,0,0,2295,"66d86d4b9f361983b7c63438"
"19236","main_trial_59","0488.jpg","0345.jpg","01",0,1,0,1717,"66d86d4b9f361983b7c63438"
"19237","main_trial_60","0259.jpg","1066.jpg","10",0,1,0,3809,"66d86d4b9f361983b7c63438"
"19238","main_trial_61","0486.jpg","0886.jpg","10",0,1,0,2653,"66d86d4b9f361983b7c63438"
"19239","main_trial_62","1084.jpg","attn28.jpg","10",1,1,0,2551,"66d86d4b9f361983b7c63438"
"19240","main_trial_63","0495.jpg","attn04.jpg","01",1,0,0,2901,"66d86d4b9f361983b7c63438"
"19241","main_trial_64","0774.jpg","0893.jpg","01",0,1,0,1649,"66d86d4b9f361983b7c63438"
"19242","main_trial_65","0351.jpg","0851.jpg","10",0,1,0,2233,"66d86d4b9f361983b7c63438"
"19243","main_trial_66","0036.jpg","0331.jpg","01",0,1,0,1590,"66d86d4b9f361983b7c63438"
"19244","main_trial_67","0946.jpg","0085.jpg","10",0,1,0,3358,"66d86d4b9f361983b7c63438"
"19245","main_trial_0","0170.jpg","attn25.jpg","01",1,0,0,2790,"5d4c78071b920f00198e8533"
"19246","main_trial_1","0106.jpg","0139.jpg","10",0,0,0,8300,"5d4c78071b920f00198e8533"
"19247","main_trial_2","0480.jpg","0917.jpg","01",0,0,0,3502,"5d4c78071b920f00198e8533"
"19248","main_trial_3","attn33.jpg","0594.jpg","10",1,1,1,3012,"5d4c78071b920f00198e8533"
"19249","main_trial_4","0276.jpg","0664.jpg","01",0,1,0,7878,"5d4c78071b920f00198e8533"
"19250","main_trial_5","0223.jpg","0844.jpg","01",0,1,0,2884,"5d4c78071b920f00198e8533"
"19251","main_trial_6","attn39.jpg","0761.jpg","10",1,1,1,2368,"5d4c78071b920f00198e8533"
"19252","main_trial_7","1075.jpg","0111.jpg","10",0,1,0,2777,"5d4c78071b920f00198e8533"
"19253","main_trial_8","attn48.jpg","0340.jpg","01",1,1,0,6810,"5d4c78071b920f00198e8533"
"19254","main_trial_9","0541.jpg","0935.jpg","01",0,1,0,6955,"5d4c78071b920f00198e8533"
"19255","main_trial_10","0311.jpg","attn35.jpg","10",1,1,0,3971,"5d4c78071b920f00198e8533"
"19256","main_trial_11","0635.jpg","0542.jpg","01",0,0,0,4513,"5d4c78071b920f00198e8533"
"19257","main_trial_12","0357.jpg","0025.jpg","01",0,1,0,3427,"5d4c78071b920f00198e8533"
"19258","main_trial_13","attn49.jpg","0835.jpg","01",1,1,0,3223,"5d4c78071b920f00198e8533"
"19259","main_trial_14","0048.jpg","0397.jpg","01",0,0,0,2992,"5d4c78071b920f00198e8533"
"19260","main_trial_15","0027.jpg","0055.jpg","10",0,0,0,6181,"5d4c78071b920f00198e8533"
"19261","main_trial_16","0605.jpg","0490.jpg","10",0,0,0,3819,"5d4c78071b920f00198e8533"
"19262","main_trial_17","0146.jpg","attn34.jpg","10",1,1,0,3507,"5d4c78071b920f00198e8533"
"19263","main_trial_18","attn40.jpg","0841.jpg","01",1,1,0,3175,"5d4c78071b920f00198e8533"
"19264","main_trial_19","0747.jpg","0993.jpg","01",0,0,0,3301,"5d4c78071b920f00198e8533"
"19265","main_trial_20","0567.jpg","0281.jpg","10",0,0,0,3136,"5d4c78071b920f00198e8533"
"19266","main_trial_21","0967.jpg","0150.jpg","10",0,1,0,3429,"5d4c78071b920f00198e8533"
"19267","main_trial_22","0857.jpg","0021.jpg","10",0,1,0,2197,"5d4c78071b920f00198e8533"
"19268","main_trial_23","0367.jpg","0728.jpg","01",0,0,0,2604,"5d4c78071b920f00198e8533"
"19269","main_trial_24","0330.jpg","0070.jpg","10",0,0,0,2304,"5d4c78071b920f00198e8533"
"19270","main_trial_25","0944.jpg","0618.jpg","10",0,0,0,2477,"5d4c78071b920f00198e8533"
"19271","main_trial_26","0169.jpg","attn38.jpg","01",1,0,0,2895,"5d4c78071b920f00198e8533"
"19272","main_trial_27","0817.jpg","0211.jpg","10",0,1,0,2482,"5d4c78071b920f00198e8533"
"19273","main_trial_28","0433.jpg","0963.jpg","01",0,0,0,5673,"5d4c78071b920f00198e8533"
"19274","main_trial_29","0753.jpg","0884.jpg","01",0,1,0,9222,"5d4c78071b920f00198e8533"
"19275","main_trial_30","attn32.jpg","0043.jpg","10",1,0,0,2513,"5d4c78071b920f00198e8533"
"19276","main_trial_31","0217.jpg","1037.jpg","10",0,1,0,3807,"5d4c78071b920f00198e8533"
"19277","main_trial_32","0704.jpg","0521.jpg","10",0,0,0,2730,"5d4c78071b920f00198e8533"
"19278","main_trial_33","0374.jpg","0045.jpg","10",0,0,0,2225,"5d4c78071b920f00198e8533"
"19279","main_trial_34","0776.jpg","0544.jpg","01",0,1,0,2099,"5d4c78071b920f00198e8533"
"19280","main_trial_35","0052.jpg","1021.jpg","01",0,1,0,2038,"5d4c78071b920f00198e8533"
"19281","main_trial_36","0159.jpg","0501.jpg","01",0,1,0,2634,"5d4c78071b920f00198e8533"
"19282","main_trial_37","0386.jpg","0538.jpg","10",0,1,0,8893,"5d4c78071b920f00198e8533"
"19283","main_trial_38","0050.jpg","0689.jpg","01",0,1,0,1957,"5d4c78071b920f00198e8533"
"19284","main_trial_39","0986.jpg","0489.jpg","10",0,1,0,2434,"5d4c78071b920f00198e8533"
"19285","main_trial_40","1094.jpg","0881.jpg","01",0,0,0,2108,"5d4c78071b920f00198e8533"
"19286","main_trial_41","0365.jpg","1054.jpg","01",0,1,0,1854,"5d4c78071b920f00198e8533"
"19287","main_trial_42","attn36.jpg","0886.jpg","01",1,1,0,2473,"5d4c78071b920f00198e8533"
"19288","main_trial_43","0376.jpg","0194.jpg","10",0,1,0,6303,"5d4c78071b920f00198e8533"
"19289","main_trial_44","0820.jpg","0058.jpg","01",0,0,0,2078,"5d4c78071b920f00198e8533"
"19290","main_trial_45","attn02.jpg","0862.jpg","01",1,1,0,2682,"5d4c78071b920f00198e8533"
"19291","main_trial_46","0322.jpg","1014.jpg","10",0,1,0,3039,"5d4c78071b920f00198e8533"
"19292","main_trial_47","0985.jpg","attn31.jpg","01",1,0,0,2618,"5d4c78071b920f00198e8533"
"19293","main_trial_48","0526.jpg","0295.jpg","10",0,1,0,2363,"5d4c78071b920f00198e8533"
"19294","main_trial_49","0144.jpg","0791.jpg","01",0,1,0,6737,"5d4c78071b920f00198e8533"
"19295","main_trial_50","0338.jpg","0006.jpg","01",0,0,0,9477,"5d4c78071b920f00198e8533"
"19296","main_trial_51","0127.jpg","0709.jpg","01",0,1,0,2273,"5d4c78071b920f00198e8533"
"19297","main_trial_52","0488.jpg","0153.jpg","10",0,0,0,2028,"5d4c78071b920f00198e8533"
"19298","main_trial_53","0269.jpg","0370.jpg","01",0,1,0,1782,"5d4c78071b920f00198e8533"
"19299","main_trial_54","0711.jpg","0752.jpg","01",0,1,0,2236,"5d4c78071b920f00198e8533"
"19300","main_trial_55","0848.jpg","0625.jpg","10",0,0,0,2395,"5d4c78071b920f00198e8533"
"19301","main_trial_56","0381.jpg","0682.jpg","01",0,0,0,2036,"5d4c78071b920f00198e8533"
"19302","main_trial_57","0279.jpg","0405.jpg","10",0,1,0,2476,"5d4c78071b920f00198e8533"
"19303","main_trial_58","0324.jpg","0157.jpg","10",0,0,0,2092,"5d4c78071b920f00198e8533"
"19304","main_trial_59","attn01.jpg","0002.jpg","01",1,1,0,2523,"5d4c78071b920f00198e8533"
"19305","main_trial_60","0788.jpg","0022.jpg","10",0,1,0,2235,"5d4c78071b920f00198e8533"
"19306","main_trial_61","attn23.jpg","0979.jpg","10",1,0,0,2555,"5d4c78071b920f00198e8533"
"19307","main_trial_62","1028.jpg","0333.jpg","10",0,1,0,3733,"5d4c78071b920f00198e8533"
"19308","main_trial_63","0873.jpg","0818.jpg","01",0,0,0,2211,"5d4c78071b920f00198e8533"
"19309","main_trial_64","0742.jpg","1057.jpg","10",0,1,0,1957,"5d4c78071b920f00198e8533"
"19310","main_trial_65","1039.jpg","0081.jpg","01",0,1,0,3362,"5d4c78071b920f00198e8533"
"19311","main_trial_66","0958.jpg","0208.jpg","10",0,0,0,2223,"5d4c78071b920f00198e8533"
"19312","main_trial_67","0885.jpg","0975.jpg","10",0,0,0,2271,"5d4c78071b920f00198e8533"
"19313","main_trial_0","0087.jpg","0313.jpg","01",0,1,0,8793,"6109a2dbe566411f860e302a"
"19314","main_trial_1","attn32.jpg","0921.jpg","10",1,0,0,3655,"6109a2dbe566411f860e302a"
"19315","main_trial_2","attn36.jpg","0131.jpg","10",1,0,0,2212,"6109a2dbe566411f860e302a"
"19316","main_trial_3","0416.jpg","1099.jpg","10",0,0,0,2214,"6109a2dbe566411f860e302a"
"19317","main_trial_4","0427.jpg","0113.jpg","10",0,0,0,1716,"6109a2dbe566411f860e302a"
"19318","main_trial_5","0636.jpg","0321.jpg","01",0,0,0,1798,"6109a2dbe566411f860e302a"
"19319","main_trial_6","0334.jpg","0215.jpg","10",0,0,0,1701,"6109a2dbe566411f860e302a"
"19320","main_trial_7","0039.jpg","attn42.jpg","01",1,0,0,2726,"6109a2dbe566411f860e302a"
"19321","main_trial_8","0102.jpg","0831.jpg","01",0,0,0,1569,"6109a2dbe566411f860e302a"
"19322","main_trial_9","0758.jpg","0310.jpg","01",0,1,0,1951,"6109a2dbe566411f860e302a"
"19323","main_trial_10","0828.jpg","0028.jpg","10",0,0,0,1590,"6109a2dbe566411f860e302a"
"19324","main_trial_11","attn35.jpg","0350.jpg","01",1,1,0,1917,"6109a2dbe566411f860e302a"
"19325","main_trial_12","attn44.jpg","0063.jpg","10",1,0,0,1715,"6109a2dbe566411f860e302a"
"19326","main_trial_13","0812.jpg","0690.jpg","10",0,0,0,1680,"6109a2dbe566411f860e302a"
"19327","main_trial_14","0487.jpg","0929.jpg","01",0,0,0,1474,"6109a2dbe566411f860e302a"
"19328","main_trial_15","1098.jpg","0852.jpg","01",0,0,0,4412,"6109a2dbe566411f860e302a"
"19329","main_trial_16","0398.jpg","attn17.jpg","10",1,1,0,2565,"6109a2dbe566411f860e302a"
"19330","main_trial_17","0498.jpg","0726.jpg","10",0,0,0,6297,"6109a2dbe566411f860e302a"
"19331","main_trial_18","0727.jpg","1074.jpg","10",0,1,0,1756,"6109a2dbe566411f860e302a"
"19332","main_trial_19","0030.jpg","0684.jpg","10",0,1,0,2766,"6109a2dbe566411f860e302a"
"19333","main_trial_20","attn27.jpg","0962.jpg","10",1,0,0,2103,"6109a2dbe566411f860e302a"
